Existing Gen (MW),Op Condition,Status,Candidate Gen (MW),Time,Load Shed Cost (M$),Demand (MW),Op Cost (M$),Congestion,Load Shed (MW)
6358.966719947248,10,OPTIMAL,2100.000000444999,9,12.014641637485795,8837.977497599999,27.13192450319772,Yes,379.0107772077538
6276.649592878001,11,OPTIMAL,2100.000000444999,9,5.733242329709713,8596.314050399998,22.124055438206064,Yes,219.6644570770005
6347.207130365927,12,OPTIMAL,2100.000000444999,9,2.6006032254802642,8803.454148,6.239461205389338,Yes,356.24701718907727
6435.404052225834,13,OPTIMAL,2100.000000444999,9,17.073997041465,9062.379269999998,27.978709130197952,Yes,526.9752173291666
6335.447540784607,14,OPTIMAL,2100.000000444999,9,7.536721612050965,8768.9307984,19.29011144286115,Yes,333.4832571703967
6200.212260599415,15,OPTIMAL,2100.000000444999,9,2.244210530709846,8371.912278,26.292664376628938,Yes,71.70001695558614
6217.851644971396,16,OPTIMAL,2100.000000444999,9,1.026702872740973,8423.697302399998,8.165316095917522,Yes,105.84565698360547
6361.906617342578,17,OPTIMAL,2100.000000444999,9,13.118328556943684,8846.608334999999,29.196101566176193,Yes,384.7017172124248
6317.808156412624,18,OPTIMAL,2100.000000444999,9,7.722910522273297,8717.145773999999,21.97594504432992,Yes,299.3376171423759
6308.988464226633,19,OPTIMAL,2100.000000444999,9,2.935553890134995,8691.253261799999,8.849348003112272,Yes,282.26479712836493
6420.704565249183,20,OPTIMAL,2100.000000444999,9,15.803100398594452,9019.225083,27.327633472804852,Yes,498.52051730581866
6339.537832812892,1,OPTIMAL,2100.000000444999,10,10.242032602263302,8780.93892,25.618613499351866,Yes,341.4010867421101
6391.689056173533,2,OPTIMAL,2100.000000444999,10,6.63530120672206,8934.0424704,12.887533584716897,Yes,442.35341378147075
6419.29852736446,3,OPTIMAL,2100.000000444999,10,1.9831950535621754,9015.0972912,3.4477194110675438,Yes,495.79876339054385
6361.011865961391,4,OPTIMAL,2100.000000444999,10,6.778563548286874,8843.981558399999,15.152991003290445,Yes,382.9696919936087
6442.935769387465,5,OPTIMAL,2100.000000444999,10,13.605256274188356,9087.146020799999,21.60733942422966,Yes,544.2102509675342
6336.470113791678,6,OPTIMAL,2100.000000444999,10,9.29231719340417,8771.9328288,23.646022216046134,Yes,335.4627145633274
6268.9802953249655,7,OPTIMAL,2100.000000444999,10,5.120463165750813,8573.798822399998,21.172450739073412,Yes,204.8185266300325
6472.150138107065,8,OPTIMAL,2100.000000444999,10,13.562418482753113,9240.249571200002,17.60446478097527,Yes,668.0994326479367
6494.202826831393,9,OPTIMAL,2100.000000444999,10,0.5594052060265248,9393.353121600001,0.6085941978995054,Yes,799.1502943236068
